employee_id,employee_name,team,role_level,week_start,total_hours_worked,overtime_hours_week,after_hours_min_week,meetings_count_week,tasks_completed_week,pto_days_week,days_worked_week,weekend_work_days,busy_period_share,baseline_hours,baseline_after_hrs,baseline_pto,workload_trend_4w,hours_vs_baseline,after_hrs_vs_baseline,pto_vs_baseline
ENG_0438,Employee_0438,Security Engineering,Mid,2025-09-15,47.72,7.72,265,13,41,0.0,5,0,1.0,38.225,134.0,0.0,40.26,9.49,131.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-09-22,32.129999999999995,0.7,147,14,18,1.0,4,0,0.0,38.225,134.0,0.0,38.9,-6.1,13.0,1.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-09-29,30.240000000000002,0.0,149,16,19,1.0,4,0,0.0,38.225,134.0,0.0,34.71,-7.98,15.0,1.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-10-06,30.15,0.0,115,16,20,1.0,4,0,0.0,38.225,134.0,0.0,35.06,-8.08,-19.0,1.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-10-13,30.66,0.01,103,8,19,1.0,4,0,0.0,38.225,134.0,0.0,30.8,-7.57,-31.0,1.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-10-20,29.59,0.03,80,11,23,1.0,4,0,0.0,38.225,134.0,0.0,30.16,-8.64,-54.0,1.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-10-27,46.62,6.62,241,18,30,0.0,5,0,1.0,38.225,134.0,0.0,34.26,8.39,107.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-11-03,46.93,6.93,188,20,32,0.0,5,0,1.0,38.225,134.0,0.0,38.45,8.7,54.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-11-10,44.980000000000004,4.98,179,18,30,0.0,5,0,1.0,38.225,134.0,0.0,42.03,6.76,45.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-11-17,47.089999999999996,7.09,308,27,24,0.0,5,0,1.0,38.225,134.0,0.0,46.4,8.86,174.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-11-24,23.060000000000002,0.0,77,13,15,2.0,3,0,0.0,38.225,134.0,0.0,40.52,-15.16,-57.0,2.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-12-01,27.939999999999998,0.0,111,10,14,1.0,4,0,0.0,38.225,134.0,0.0,35.77,-10.29,-23.0,1.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-12-08,38.510000000000005,0.38,147,17,28,0.0,5,0,0.0,38.225,134.0,0.0,34.15,0.29,13.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-12-15,38.23,0.28,224,18,30,0.0,5,0,0.0,38.225,134.0,0.0,31.94,0.0,90.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-12-22,37.82,0.25,128,13,28,0.0,5,0,0.0,38.225,134.0,0.0,35.62,-0.41,-6.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2025-12-29,47.21,7.21,287,17,26,0.0,5,0,1.0,38.225,134.0,0.0,40.44,8.98,153.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2026-01-05,30.36,0.0,114,14,23,1.0,4,0,0.0,38.225,134.0,0.0,38.4,-7.87,-20.0,1.0
ENG_0438,Employee_0438,Security Engineering,Mid,2026-01-12,37.15,0.0,177,15,31,0.0,5,0,0.0,38.225,134.0,0.0,38.14,-1.08,43.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2026-01-19,38.31,0.0,155,16,23,0.0,5,0,0.0,38.225,134.0,0.0,38.26,0.09,21.0,0.0
ENG_0438,Employee_0438,Security Engineering,Mid,2026-01-26,37.31,0.07,136,14,32,0.0,5,0,0.0,38.225,134.0,0.0,35.78,-0.91,2.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-06-30,35.17,3.17,193,17,24,0.0,4,0,0.0,43.260000000000005,226.0,0.0,35.17,-8.09,-33.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-07-07,52.85,12.85,335,27,23,0.0,5,0,1.0,43.260000000000005,226.0,0.0,44.01,9.59,109.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-07-14,42.13,2.39,218,22,29,0.0,5,0,0.0,43.260000000000005,226.0,0.0,43.38,-1.13,-8.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-07-21,53.59,13.59,404,17,27,0.0,5,0,1.0,43.260000000000005,226.0,0.0,45.94,10.33,178.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-07-28,33.29,1.53,178,16,21,1.0,4,0,0.0,43.260000000000005,226.0,0.0,45.46,-9.97,-48.0,1.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-08-04,43.06,3.06,234,21,26,0.0,5,0,0.0,43.260000000000005,226.0,0.0,43.02,-0.2,8.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-08-11,45.27,5.27,239,33,34,0.0,5,0,0.0,43.260000000000005,226.0,0.0,43.8,2.01,13.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-08-18,43.46,3.46,212,21,21,0.0,5,0,0.0,43.260000000000005,226.0,0.0,41.27,0.2,-14.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-08-25,54.78,14.78,413,20,23,0.0,5,0,1.0,43.260000000000005,226.0,0.0,46.64,11.52,187.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-09-01,46.03,6.03,225,23,30,0.0,5,0,0.0,43.260000000000005,226.0,0.0,47.39,2.77,-1.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-09-08,34.32,2.32,129,16,21,1.0,4,0,0.0,43.260000000000005,226.0,0.0,44.65,-8.94,-97.0,1.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-09-15,35.14,3.14,212,17,11,1.0,4,0,0.0,43.260000000000005,226.0,0.0,42.57,-8.12,-14.0,1.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-09-22,52.79,12.79,354,26,38,0.0,5,0,1.0,43.260000000000005,226.0,0.0,42.07,9.53,128.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-09-29,43.17,3.17,245,21,22,0.0,5,0,0.0,43.260000000000005,226.0,0.0,41.36,-0.09,19.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-10-06,53.22,13.22,396,21,24,0.0,5,0,1.0,43.260000000000005,226.0,0.0,46.08,9.96,170.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-10-13,35.26,3.26,221,12,28,1.0,4,0,0.0,43.260000000000005,226.0,0.0,46.11,-8.0,-5.0,1.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-10-20,45.269999999999996,5.27,275,29,27,0.0,5,0,0.0,43.260000000000005,226.0,0.0,44.23,2.01,49.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-10-27,52.77,12.77,378,32,30,0.0,5,0,1.0,43.260000000000005,226.0,0.0,46.63,9.51,152.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-11-03,34.1,2.1,211,25,15,1.0,4,0,0.0,43.260000000000005,226.0,0.0,41.85,-9.16,-15.0,1.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-11-10,40.68,8.68,349,19,22,1.0,4,0,1.0,43.260000000000005,226.0,0.0,43.2,-2.58,123.0,1.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-11-17,42.230000000000004,2.45,231,15,31,0.0,5,0,0.0,43.260000000000005,226.0,0.0,42.44,-1.03,5.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-11-24,43.44,3.44,253,15,30,0.0,5,0,0.0,43.260000000000005,226.0,0.0,40.11,0.18,27.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-12-01,42.74,2.74,234,19,28,0.0,5,0,0.0,43.260000000000005,226.0,0.0,42.27,-0.52,8.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-12-08,42.56,10.56,277,14,14,1.0,4,0,1.0,43.260000000000005,226.0,0.0,42.74,-0.7,51.0,1.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-12-15,32.27,0.52,194,14,17,1.0,4,0,0.0,43.260000000000005,226.0,0.0,40.25,-10.99,-32.0,1.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-12-22,43.1,11.1,314,12,16,1.0,4,0,1.0,43.260000000000005,226.0,0.0,40.17,-0.16,88.0,1.0
ENG_0439,Employee_0439,QA Automation,Senior,2025-12-29,42.79,2.82,215,20,21,0.0,5,0,0.0,43.260000000000005,226.0,0.0,40.18,-0.47,-11.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2026-01-05,42.69,2.73,269,13,22,0.0,5,0,0.0,43.260000000000005,226.0,0.0,40.21,-0.57,43.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2026-01-12,32.93,0.93,180,21,24,1.0,4,0,0.0,43.260000000000005,226.0,0.0,40.38,-10.33,-46.0,1.0
ENG_0439,Employee_0439,QA Automation,Senior,2026-01-19,43.769999999999996,3.77,258,27,24,0.0,5,0,0.0,43.260000000000005,226.0,0.0,40.54,0.51,32.0,0.0
ENG_0439,Employee_0439,QA Automation,Senior,2026-01-26,42.95,3.47,199,12,29,0.0,5,0,0.0,43.260000000000005,226.0,0.0,40.58,-0.31,-27.0,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-06-30,30.47,6.47,234,7,15,1.0,3,0,1.0,41.165,277.5,0.0,30.47,-10.7,-43.5,1.0
ENG_0440,Employee_0440,Platform,Junior,2025-07-07,40.129999999999995,1.32,257,8,26,0.0,5,0,0.0,41.165,277.5,0.0,35.3,-1.04,-20.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-07-14,56.26,10.42,382,7,34,0.0,6,1,1.0,41.165,277.5,0.0,42.29,15.1,104.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-07-21,42.2,2.29,171,11,25,0.0,5,0,0.0,41.165,277.5,0.0,42.26,1.04,-106.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-07-28,33.69,1.98,186,6,22,1.0,4,0,0.0,41.165,277.5,0.0,43.07,-7.48,-91.5,1.0
ENG_0440,Employee_0440,Platform,Junior,2025-08-04,42.43,3.02,298,12,19,0.0,5,0,0.0,41.165,277.5,0.0,43.64,1.27,20.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-08-11,50.2,10.2,346,11,22,0.0,5,0,1.0,41.165,277.5,0.0,42.13,9.04,68.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-08-18,39.6,7.6,316,6,22,1.0,4,0,1.0,41.165,277.5,0.0,41.48,-1.56,38.5,1.0
ENG_0440,Employee_0440,Platform,Junior,2025-08-25,39.38,0.31,241,11,23,0.0,5,0,0.0,41.165,277.5,0.0,42.9,-1.78,-36.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-09-01,40.12,1.28,277,8,29,0.0,5,0,0.0,41.165,277.5,0.0,42.32,-1.05,-0.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-09-08,39.51,0.76,206,12,19,0.0,5,0,0.0,41.165,277.5,0.0,39.65,-1.66,-71.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-09-15,42.67,2.83,297,10,17,0.0,5,0,0.0,41.165,277.5,0.0,40.42,1.51,19.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-09-22,41.24,1.77,185,9,25,0.0,5,0,0.0,41.165,277.5,0.0,40.88,0.08,-92.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-09-29,40.95,2.15,220,6,18,0.0,5,0,0.0,41.165,277.5,0.0,41.09,-0.21,-57.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-10-06,43.39,3.68,231,9,15,0.0,5,0,0.0,41.165,277.5,0.0,42.06,2.23,-46.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-10-13,40.339999999999996,0.76,242,11,26,0.0,5,0,0.0,41.165,277.5,0.0,41.48,-0.83,-35.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-10-20,50.95,10.95,344,19,17,0.0,5,0,1.0,41.165,277.5,0.0,43.91,9.79,66.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-10-27,52.71,12.71,430,14,22,0.0,5,0,1.0,41.165,277.5,0.0,46.85,11.55,152.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-11-03,43.09,3.09,258,17,21,0.0,5,0,0.0,41.165,277.5,0.0,46.77,1.93,-19.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-11-10,31.18,7.18,232,4,15,2.0,3,0,1.0,41.165,277.5,0.0,44.48,-9.98,-45.5,2.0
ENG_0440,Employee_0440,Platform,Junior,2025-11-17,31.29,0.47,153,5,31,1.0,4,0,0.0,41.165,277.5,0.0,39.57,-9.88,-124.5,1.0
ENG_0440,Employee_0440,Platform,Junior,2025-11-24,41.19,1.95,200,17,23,0.0,5,0,0.0,41.165,277.5,0.0,36.69,0.02,-77.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-12-01,41.85,9.85,296,6,14,1.0,4,0,1.0,41.165,277.5,0.0,36.38,0.69,18.5,1.0
ENG_0440,Employee_0440,Platform,Junior,2025-12-08,40.050000000000004,0.87,244,11,27,0.0,5,0,0.0,41.165,277.5,0.0,38.6,-1.11,-33.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-12-15,40.93,0.93,216,9,29,0.0,5,0,0.0,41.165,277.5,0.0,41.0,-0.23,-61.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-12-22,41.43,1.89,262,18,25,0.0,5,0,0.0,41.165,277.5,0.0,41.07,0.27,-15.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2025-12-29,39.46,0.54,201,18,22,0.0,5,0,0.0,41.165,277.5,0.0,40.47,-1.7,-76.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2026-01-05,32.75,1.4,196,5,9,1.0,4,0,0.0,41.165,277.5,0.0,38.64,-8.41,-81.5,1.0
ENG_0440,Employee_0440,Platform,Junior,2026-01-12,41.69,1.86,292,12,18,0.0,5,0,0.0,41.165,277.5,0.0,38.83,0.52,14.5,0.0
ENG_0440,Employee_0440,Platform,Junior,2026-01-19,48.3,9.54,351,10,18,1.0,5,1,1.0,41.165,277.5,0.0,40.55,7.13,73.5,1.0
ENG_0440,Employee_0440,Platform,Junior,2026-01-26,34.3,2.64,187,10,13,1.0,4,0,0.0,41.165,277.5,0.0,39.26,-6.87,-90.5,1.0
ENG_0441,Employee_0441,Backend,Mid,2025-06-30,39.11,7.11,161,5,21,0.0,4,0,1.0,39.07,119.0,0.0,39.11,0.04,42.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-07-07,37.650000000000006,0.11,79,18,27,0.0,5,0,0.0,39.07,119.0,0.0,38.38,-1.42,-40.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-07-14,38.01,0.04,52,13,21,0.0,5,0,0.0,39.07,119.0,0.0,38.26,-1.06,-67.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-07-21,46.37,6.37,178,22,23,0.0,5,0,1.0,39.07,119.0,0.0,40.28,7.3,59.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-07-28,45.88,5.88,153,18,23,0.0,5,0,1.0,39.07,119.0,0.0,41.98,6.81,34.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-08-04,39.03,0.09,76,18,26,0.0,5,0,0.0,39.07,119.0,0.0,42.32,-0.04,-43.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-08-11,37.269999999999996,0.0,85,24,21,0.0,5,0,0.0,39.07,119.0,0.0,42.14,-1.8,-34.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-08-18,48.59,8.59,173,12,31,0.0,5,0,1.0,39.07,119.0,0.0,42.69,9.52,54.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-08-25,48.28,8.28,150,13,32,0.0,5,0,1.0,39.07,119.0,0.0,43.29,9.21,31.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-09-01,40.96,0.99,83,16,26,0.0,5,0,0.0,39.07,119.0,0.0,43.78,1.89,-36.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-09-08,40.230000000000004,1.57,111,20,16,0.0,5,0,0.0,39.07,119.0,0.0,44.52,1.16,-8.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-09-15,32.730000000000004,1.21,109,7,23,1.0,4,0,0.0,39.07,119.0,0.0,40.55,-6.34,-10.0,1.0
ENG_0441,Employee_0441,Backend,Mid,2025-09-22,39.8,0.96,128,18,26,0.0,5,0,0.0,39.07,119.0,0.0,38.43,0.73,9.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-09-29,37.76,0.26,118,11,20,0.0,5,0,0.0,39.07,119.0,0.0,37.63,-1.31,-1.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-10-06,37.17,0.1,120,12,30,0.0,5,0,0.0,39.07,119.0,0.0,36.86,-1.9,1.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-10-13,36.67,0.0,128,19,21,0.0,5,0,0.0,39.07,119.0,0.0,37.85,-2.4,9.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-10-20,36.1,0.0,57,14,20,0.0,5,0,0.0,39.07,119.0,0.0,36.92,-2.97,-62.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-10-27,22.15,0.0,77,9,11,2.0,3,0,0.0,39.07,119.0,0.0,33.02,-16.92,-42.0,2.0
ENG_0441,Employee_0441,Backend,Mid,2025-11-03,40.36,1.25,93,7,30,0.0,5,0,0.0,39.07,119.0,0.0,33.82,1.29,-26.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-11-10,37.33,0.0,76,15,19,0.0,5,0,0.0,39.07,119.0,0.0,33.98,-1.74,-43.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-11-17,38.26,6.26,178,11,14,1.0,4,0,1.0,39.07,119.0,0.0,34.52,-0.81,59.0,1.0
ENG_0441,Employee_0441,Backend,Mid,2025-11-24,37.18,0.0,89,16,19,0.0,5,0,0.0,39.07,119.0,0.0,38.28,-1.89,-30.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-12-01,30.95,0.15,61,12,19,1.0,4,0,0.0,39.07,119.0,0.0,35.93,-8.12,-58.0,1.0
ENG_0441,Employee_0441,Backend,Mid,2025-12-08,48.11,8.11,214,24,31,0.0,5,0,1.0,39.07,119.0,0.0,38.62,9.04,95.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-12-15,38.379999999999995,0.1,74,20,21,0.0,5,0,0.0,39.07,119.0,0.0,38.66,-0.69,-45.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-12-22,46.69,6.69,190,20,19,0.0,5,0,1.0,39.07,119.0,0.0,41.03,7.62,71.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2025-12-29,37.85,0.0,135,19,30,0.0,5,0,0.0,39.07,119.0,0.0,42.76,-1.22,16.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2026-01-05,36.8,0.0,64,16,23,0.0,5,0,0.0,39.07,119.0,0.0,39.93,-2.27,-55.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2026-01-12,38.03,0.09,86,16,17,0.0,5,0,0.0,39.07,119.0,0.0,39.84,-1.04,-33.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2026-01-19,48.06,8.06,242,16,39,0.0,5,0,1.0,39.07,119.0,0.0,40.18,8.99,123.0,0.0
ENG_0441,Employee_0441,Backend,Mid,2026-01-26,35.37,0.0,51,9,29,0.0,5,0,0.0,39.07,119.0,0.0,39.56,-3.7,-68.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-06-30,35.25,3.25,188,11,18,0.0,4,0,0.0,42.215,217.0,0.0,35.25,-6.97,-29.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-07-07,44.56,4.56,214,16,14,0.0,5,0,0.0,42.215,217.0,0.0,39.9,2.34,-3.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-07-14,54.33,14.33,379,27,26,0.0,5,0,1.0,42.215,217.0,0.0,44.71,12.11,162.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-07-21,33.65,1.65,170,14,19,1.0,4,0,0.0,42.215,217.0,0.0,41.95,-8.57,-47.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-07-28,41.89,2.33,220,11,28,0.0,5,0,0.0,42.215,217.0,0.0,43.61,-0.33,3.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-08-04,42.120000000000005,2.54,234,19,27,0.0,5,0,0.0,42.215,217.0,0.0,43.0,-0.09,17.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-08-11,52.31,12.31,397,18,25,0.0,5,0,1.0,42.215,217.0,0.0,42.49,10.09,180.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-08-18,42.31,2.85,197,17,29,0.0,5,0,0.0,42.215,217.0,0.0,44.66,0.09,-20.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-08-25,42.89,3.37,206,12,27,0.0,5,0,0.0,42.215,217.0,0.0,44.91,0.67,-11.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-09-01,44.68,12.68,340,12,19,1.0,4,0,1.0,42.215,217.0,0.0,45.55,2.46,123.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-09-08,34.46,2.46,153,16,16,1.0,4,0,0.0,42.215,217.0,0.0,41.08,-7.76,-64.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-09-15,52.32,12.32,315,21,22,0.0,5,0,1.0,42.215,217.0,0.0,43.59,10.1,98.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-09-22,36.12,4.12,237,10,23,1.0,4,0,0.0,42.215,217.0,0.0,41.9,-6.1,20.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-09-29,42.96,2.97,191,14,18,0.0,5,0,0.0,42.215,217.0,0.0,41.46,0.74,-26.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-10-06,34.26,2.26,117,4,13,1.0,4,0,0.0,42.215,217.0,0.0,41.42,-7.96,-100.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-10-13,43.54,3.54,234,12,38,0.0,5,0,0.0,42.215,217.0,0.0,39.22,1.32,17.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-10-20,42.39,2.39,175,15,27,0.0,5,0,0.0,42.215,217.0,0.0,40.79,0.17,-42.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-10-27,42.17,10.17,317,18,18,1.0,4,0,1.0,42.215,217.0,0.0,40.59,-0.05,100.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-11-03,54.15,14.15,396,16,27,0.0,5,0,1.0,42.215,217.0,0.0,45.56,11.93,179.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-11-10,41.84,9.84,280,18,25,1.0,4,0,1.0,42.215,217.0,0.0,45.14,-0.38,63.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-11-17,51.47,11.47,404,20,27,0.0,5,0,1.0,42.215,217.0,0.0,47.41,9.25,187.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-11-24,40.239999999999995,1.62,224,12,25,0.0,5,0,0.0,42.215,217.0,0.0,46.92,-1.98,7.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-12-01,42.06,2.27,202,14,28,0.0,5,0,0.0,42.215,217.0,0.0,43.9,-0.16,-15.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-12-08,34.36,2.36,127,14,23,1.0,4,0,0.0,42.215,217.0,0.0,42.03,-7.86,-90.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-12-15,34.9,2.9,201,12,21,1.0,4,0,0.0,42.215,217.0,0.0,37.89,-7.32,-16.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-12-22,32.7,0.85,182,19,19,1.0,4,0,0.0,42.215,217.0,0.0,36.0,-9.52,-35.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2025-12-29,53.35,13.35,402,17,28,0.0,5,0,1.0,42.215,217.0,0.0,38.83,11.13,185.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2026-01-05,34.040000000000006,2.04,153,15,22,1.0,4,0,0.0,42.215,217.0,0.0,38.75,-8.17,-64.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2026-01-12,42.69,2.88,213,13,20,0.0,5,0,0.0,42.215,217.0,0.0,40.7,0.47,-4.0,0.0
ENG_0442,Employee_0442,Security Engineering,Mid,2026-01-19,32.87,1.19,107,9,30,1.0,4,0,0.0,42.215,217.0,0.0,40.74,-9.35,-110.0,1.0
ENG_0442,Employee_0442,Security Engineering,Mid,2026-01-26,34.83,2.91,166,13,25,1.0,4,0,0.0,42.215,217.0,0.0,36.11,-7.39,-51.0,1.0
ENG_0443,Employee_0443,Backend,Mid,2025-06-30,41.62,9.62,178,11,25,0.0,4,0,1.0,40.475,135.5,0.5,41.62,1.14,42.5,-0.5
ENG_0443,Employee_0443,Backend,Mid,2025-07-07,32.15,0.77,35,9,17,1.0,4,0,0.0,40.475,135.5,0.5,36.88,-8.33,-100.5,0.5
ENG_0443,Employee_0443,Backend,Mid,2025-07-14,40.42,1.3,93,14,31,0.0,5,0,0.0,40.475,135.5,0.5,38.06,-0.05,-42.5,-0.5
ENG_0443,Employee_0443,Backend,Mid,2025-07-21,40.5,8.5,183,20,15,1.0,4,0,1.0,40.475,135.5,0.5,38.67,0.02,47.5,0.5
ENG_0443,Employee_0443,Backend,Mid,2025-07-28,53.0,13.0,232,14,30,0.0,5,0,1.0,40.475,135.5,0.5,41.52,12.52,96.5,-0.5
ENG_0443,Employee_0443,Backend,Mid,2025-08-04,40.45,1.6,60,25,28,0.0,5,0,0.0,40.475,135.5,0.5,43.59,-0.02,-75.5,-0.5
ENG_0443,Employee_0443,Backend,Mid,2025-08-11,30.73,0.75,73,10,26,1.0,4,0,0.0,40.475,135.5,0.5,41.17,-9.75,-62.5,0.5
ENG_0443,Employee_0443,Backend,Mid,2025-08-18,42.14,10.14,240,13,25,1.0,4,0,1.0,40.475,135.5,0.5,41.58,1.66,104.5,0.5
ENG_0443,Employee_0443,Backend,Mid,2025-08-25,50.59,10.59,189,20,17,0.0,5,0,1.0,40.475,135.5,0.5,40.98,10.12,53.5,-0.5
ENG_0443,Employee_0443,Backend,Mid,2025-09-01,40.99,1.23,177,15,23,0.0,5,0,0.0,40.475,135.5,0.5,41.11,0.52,41.5,-0.5
ENG_0443,Employee_0443,Backend,Mid,2025-09-08,41.910000000000004,2.26,91,15,30,0.0,5,0,0.0,40.475,135.5,0.5,43.91,1.44,-44.5,-0.5
ENG_0443,Employee_0443,Backend,Mid,2025-09-15,38.46,0.09,67,15,21,0.0,5,0,0.0,40.475,135.5,0.5,42.99,-2.02,-68.5,-0.5
ENG_0443,Employee_0443,Backend,Mid,2025-09-22,40.1,1.13,79,14,25,0.0,5,0,0.0,40.475,135.5,0.5,40.36,-0.38,-56.5,-0.5
ENG_0443,Employee_0443,Backend,Mid,2025-09-29,31.630000000000003,0.32,75,7,17,1.0,4,0,0.0,40.475,135.5,0.5,38.02,-8.84,-60.5,0.5
ENG_0443,Employee_0443,Backend,Mid,2025-10-06,39.11,1.09,119,20,25,0.0,5,0,0.0,40.475,135.5,0.5,37.33,-1.37,-16.5,-0.5
